osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json
way,602277183,Anmol Indian Cuisine,restaurant,restaurant,,,45.4875795,-75.5117074,8154,Jeanne-d'Arc Boulevard North,Ottawa,,8154 Jeanne-d'Arc Boulevard North,,,Tu-Su 11:00-21:00; Mo 15:00-21:00,,,City of Ottawa,"{""@id"": ""way/602277183"", ""addr:housenumber"": ""8154"", ""addr:street"": ""Jeanne-d'Arc Boulevard North"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""no"", ""name"": ""Anmol Indian Cuisine"", ""opening_hours"": ""Tu-Su 11:00-21:00; Mo 15:00-21:00"", ""outdoor_seating"": ""no"", ""source"": ""City of Ottawa"", ""takeaway"": ""only"", ""@geometry"": ""center""}"
way,603914589,Pho Moonlight,restaurant,restaurant,,vietnamese,45.2996465,-75.8849818,442,Hazeldean Road,Ottawa,,442 Hazeldean Road,,http://www.phomoonlight.com/,,,,Bing,"{""@id"": ""way/603914589"", ""addr:housenumber"": ""442"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Moonlight"", ""source"": ""Bing"", ""start_date"": ""1976..1991"", ""website"": ""http://www.phomoonlight.com/"", ""@geometry"": ""center""}"
way,604084872,Nippon Sushi,restaurant,restaurant,,sushi,45.3443274,-75.6661067,800,Hunt Club Road,Ottawa,,800 Hunt Club Road,,,,,,City of Ottawa,"{""@id"": ""way/604084872"", ""addr:housenumber"": ""800"", ""addr:street"": ""Hunt Club Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""sushi"", ""name"": ""Nippon Sushi"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,605365770,Allô! Mon Coco,restaurant,restaurant,,breakfast,45.3855997,-75.6782658,2277,Riverside Drive,Ottawa,,2277 Riverside Drive,,https://allomoncoco.com/,,,Allô! Mon Coco,,"{""@id"": ""way/605365770"", ""addr:housenumber"": ""2277"", ""addr:street"": ""Riverside Drive"", ""alt_name"": ""Allo Mon Coco"", ""amenity"": ""restaurant"", ""brand"": ""Allô! Mon Coco"", ""cuisine"": ""breakfast"", ""indoor"": ""room"", ""level"": ""0"", ""name"": ""Allô! Mon Coco"", ""website"": ""https://allomoncoco.com/"", ""@geometry"": ""center""}"
way,606501688,Hockey Sushi,restaurant,restaurant,,sushi,45.3388603,-75.907273,4055,Carling Avenue,Ottawa,,4055 Carling Avenue,,,,limited,,survey,"{""@id"": ""way/606501688"", ""addr:housenumber"": ""4055"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""sushi"", ""name"": ""Hockey Sushi"", ""outdoor_seating"": ""no"", ""source"": ""survey"", ""start_date"": ""2002..2005"", ""takeaway"": ""yes"", ""wheelchair"": ""limited"", ""@geometry"": ""center""}"
way,606501693,Indian Punjabi Clay Oven,restaurant,restaurant,,indian,45.33868,-75.9075337,4055,Carling Avenue,Ottawa,,4055 Carling Avenue,,,,limited,,survey,"{""@id"": ""way/606501693"", ""addr:housenumber"": ""4055"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""delivery"": ""no"", ""description"": ""catering available"", ""name"": ""Indian Punjabi Clay Oven"", ""outdoor_seating"": ""no"", ""smoking"": ""outside"", ""source"": ""survey"", ""start_date"": ""2002..2005"", ""takeaway"": ""yes"", ""wheelchair"": ""limited"", ""@geometry"": ""center""}"
way,606501695,Sabai Thai,restaurant,restaurant,,thai,45.3387431,-75.9074319,4055,Carling Avenue,Ottawa,,4055 Carling Avenue,,https://www.sabaithaicuisine.ca,,,,Bing,"{""@id"": ""way/606501695"", ""addr:housenumber"": ""4055"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""thai"", ""name"": ""Sabai Thai"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""website"": ""https://www.sabaithaicuisine.ca"", ""@geometry"": ""center""}"
way,606521912,Sushi 'n' Poke,restaurant,restaurant,,sushi,45.350139,-75.9246013,700,March Road,Ottawa,,700 March Road,+1 613-595-0313,https://www.gogiyabbq.com/,Mo 11:00-20:00; Tu 11:00-20:00; We 11:00-20:00; Th 11:00-20:00; Fr 11:00-20:00; Sa 12:00-20:00; Su 12:00-20:00,,,,"{""@id"": ""way/606521912"", ""addr:housenumber"": ""700"", ""addr:street"": ""March Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""sushi"", ""name"": ""Sushi 'n' Poke"", ""opening_hours"": ""Mo 11:00-20:00; Tu 11:00-20:00; We 11:00-20:00; Th 11:00-20:00; Fr 11:00-20:00; Sa 12:00-20:00; Su 12:00-20:00"", ""phone"": ""+1 613-595-0313"", ""start_date"": ""1991..1999"", ""website"": ""https://www.gogiyabbq.com/"", ""@geometry"": ""center""}"
way,606521913,Phu Yen,restaurant,restaurant,,,45.3501098,-75.9246468,700,March Road,Ottawa,,700 March Road,,,,,,City of Ottawa,"{""@id"": ""way/606521913"", ""addr:housenumber"": ""700"", ""addr:street"": ""March Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""name"": ""Phu Yen"", ""source"": ""City of Ottawa"", ""start_date"": ""1991..1999"", ""@geometry"": ""center""}"
way,606521915,RangDe,restaurant,restaurant,,indian;southern_indian,45.3500365,-75.9247676,700,March Road,Ottawa,,700 March Road,+1 613-595-0777,https://www.rangdeottawa.com/,,,,City of Ottawa,"{""@id"": ""way/606521915"", ""addr:housenumber"": ""700"", ""addr:street"": ""March Road"", ""addr:unit"": ""H"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""indian;southern_indian"", ""name"": ""RangDe"", ""phone"": ""+1 613-595-0777"", ""source"": ""City of Ottawa"", ""start_date"": ""2023"", ""website"": ""https://www.rangdeottawa.com/"", ""@geometry"": ""center""}"
way,606789203,Nagi Sushi,restaurant,restaurant,,sushi,45.4671691,-75.532491,2208,St. Joseph Boulevard,Ottawa,,2208 St. Joseph Boulevard,,,,,,City of Ottawa,"{""@id"": ""way/606789203"", ""addr:housenumber"": ""2208"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""sushi"", ""name"": ""Nagi Sushi"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,606789213,Pizza Hut,restaurant,restaurant,,pizza,45.4683023,-75.5320943,2297,St. Joseph Boulevard,Ottawa,,2297 St. Joseph Boulevard,,,,,Pizza Hut,City of Ottawa,"{""@id"": ""way/606789213"", ""addr:housenumber"": ""2297"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""en:Pizza Hut"", ""building"": ""commercial"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,606804348,Saigon Bistro,restaurant,restaurant,,vietnamese,45.4662847,-75.5344386,2136,St. Joseph Boulevard,Ottawa,,2136 St. Joseph Boulevard,,,,,,,"{""@id"": ""way/606804348"", ""addr:housenumber"": ""2136"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""vietnamese"", ""name"": ""Saigon Bistro"", ""@geometry"": ""center""}"
way,606804349,Sushi Poke Go,restaurant,restaurant,,sushi,45.4663113,-75.5343781,2138,St. Joseph Boulevard,Ottawa,,2138 St. Joseph Boulevard,,,,,,,"{""@id"": ""way/606804349"", ""addr:housenumber"": ""2138"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""sushi"", ""name"": ""Sushi Poke Go"", ""@geometry"": ""center""}"
way,606804350,Gabriel Pizza,restaurant,restaurant,,pizza,45.4664009,-75.5341752,2158,St. Joseph Boulevard,Ottawa,,2158 St. Joseph Boulevard,+1-613-824-6164,,"Su-Th 07:00-21:00, Fr-Sa 07:00-22:00",limited,Gabriel Pizza,,"{""@id"": ""way/606804350"", ""addr:housenumber"": ""2158"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Gabriel Pizza"", ""brand:wikidata"": ""Q5515791"", ""brand:wikipedia"": ""en:Gabriel Pizza"", ""building"": ""commercial"", ""cuisine"": ""pizza"", ""drive_through"": ""no"", ""name"": ""Gabriel Pizza"", ""opening_hours"": ""Su-Th 07:00-21:00, Fr-Sa 07:00-22:00"", ""phone"": ""+1-613-824-6164"", ""takeaway"": ""yes"", ""wheelchair"": ""limited"", ""@geometry"": ""center""}"
way,606809606,Cora,restaurant,restaurant,,breakfast,45.4648711,-75.5399086,1971,St. Joseph Boulevard,Ottawa,,1971 St. Joseph Boulevard,,,,,Cora,City of Ottawa,"{""@id"": ""way/606809606"", ""addr:housenumber"": ""1971"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Cora"", ""brand:wikidata"": ""Q2996960"", ""brand:wikipedia"": ""en:Cora (restaurant)"", ""building"": ""commercial"", ""cuisine"": ""breakfast"", ""name"": ""Cora"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,607449917,Govinda's,restaurant,restaurant,,indian,45.422436,-75.6789247,212,Somerset Street East,Ottawa,,212 Somerset Street East,,https://www.ottawa.iskcon.ca/homepage/buffet2.htm,Mo-Fr 17:00-20:00,,,City of Ottawa,"{""@id"": ""way/607449917"", ""addr:housenumber"": ""212"", ""addr:street"": ""Somerset Street East"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""capacity"": ""50"", ""cuisine"": ""indian"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Govinda's"", ""opening_hours"": ""Mo-Fr 17:00-20:00"", ""source"": ""City of Ottawa"", ""website"": ""https://www.ottawa.iskcon.ca/homepage/buffet2.htm"", ""@geometry"": ""center""}"
way,607739751,Double 7 Bar & Grill,restaurant,restaurant,,,45.4281052,-75.6401062,1020,St-Laurent Boulevard,Ottawa,,1020 St-Laurent Boulevard,,,,,,City of Ottawa,"{""@id"": ""way/607739751"", ""addr:housenumber"": ""1020"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""name"": ""Double 7 Bar & Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,609608197,Salang Restaurant,restaurant,restaurant,,kebab,45.3560801,-75.8017205,2934,Carling Avenue,Ottawa,,2934 Carling Avenue,,,,,,Bing,"{""@id"": ""way/609608197"", ""addr:housenumber"": ""2934"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""capacity"": ""75"", ""cuisine"": ""kebab"", ""name"": ""Salang Restaurant"", ""source"": ""Bing"", ""takeaway"": ""yes"", ""@geometry"": ""center""}"
way,609966176,Little India Cafe,restaurant,restaurant,,indian,45.3547431,-75.8069299,66,Wylie Avenue,Ottawa,,66 Wylie Avenue,+1 613-828-2696,http://www.littleindiacafe.com/,,,,Bing,"{""@id"": ""way/609966176"", ""addr:housenumber"": ""66"", ""addr:street"": ""Wylie Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""name"": ""Little India Cafe"", ""outdoor_seating"": ""no"", ""phone"": ""+1 613-828-2696"", ""source"": ""Bing"", ""website"": ""http://www.littleindiacafe.com/"", ""@geometry"": ""center""}"
way,610253344,Browns Social House,restaurant,restaurant,,,45.27651,-75.7493682,,,Ottawa,,,,,,,,,"{""@id"": ""way/610253344"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""name"": ""Browns Social House"", ""@geometry"": ""center""}"
way,613195165,We Desi,restaurant,restaurant,,indian,45.3773346,-75.7533805,1766,Carling Avenue,Ottawa,,1766 Carling Avenue,,,,,,City of Ottawa,"{""@id"": ""way/613195165"", ""addr:housenumber"": ""1766"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""cuisine"": ""indian"", ""name"": ""We Desi"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,614326761,Pi-Rho,restaurant,restaurant,,greek,45.3000609,-75.8864413,457,Hazeldean Road,Ottawa,,457 Hazeldean Road,,,,,,,"{""@id"": ""way/614326761"", ""addr:housenumber"": ""457"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Pi-Rho"", ""start_date"": ""2017..2019"", ""@geometry"": ""center""}"
way,614916091,Pak India Restaurant,restaurant,restaurant,,indian,45.4561997,-75.505507,4025,Innes Road,Ottawa,,4025 Innes Road,,,,,,City of Ottawa,"{""@id"": ""way/614916091"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""indian"", ""name"": ""Pak India Restaurant"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,614916104,Ti-Pik-Liz,restaurant,restaurant,,caribbean,45.4559341,-75.5061698,4025,Innes Road,Ottawa,,4025 Innes Road,,,,,,City of Ottawa,"{""@id"": ""way/614916104"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""caribbean"", ""name"": ""Ti-Pik-Liz"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,617092344,Ocho Rios,restaurant,restaurant,,jamaican;caribbean,45.3720106,-75.6650211,1800,Bank Street,Ottawa,,1800 Bank Street,,,,,,CanVec 6.0 - NRCan,"{""@id"": ""way/617092344"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""jamaican;caribbean"", ""image"": ""https://storage5.openstreetcam.org/files/photo/2017/7/24/lth/497563_c5bf4_6.jpg"", ""name"": ""Ocho Rios"", ""source"": ""CanVec 6.0 - NRCan"", ""survey:date"": ""2017-07-24"", ""@geometry"": ""center""}"
way,617092347,Beijing Legend,restaurant,restaurant,,chinese,45.3720405,-75.6646892,1800,Bank Street,Ottawa,,1800 Bank Street,,,,,,,"{""@id"": ""way/617092347"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""chinese"", ""name"": ""Beijing Legend"", ""@geometry"": ""center""}"
way,617642478,Pizza Hut,restaurant,restaurant,,pizza,45.3446691,-75.9309522,5045,Innovation Drive,Ottawa,,5045 Innovation Drive,,,,,Pizza Hut,,"{""@id"": ""way/617642478"", ""addr:housenumber"": ""5045"", ""addr:street"": ""Innovation Drive"", ""addr:unit"": ""200"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""en:Pizza Hut"", ""building"": ""retail"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut"", ""@geometry"": ""center""}"
way,620180748,Kallisto,restaurant,restaurant,,greek,45.3464865,-75.6263378,2950,Bank Street,Ottawa,,2950 Bank Street,,https://kallisto.ca/,,,,City of Ottawa,"{""@id"": ""way/620180748"", ""addr:housenumber"": ""2950"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Kallisto"", ""source"": ""City of Ottawa"", ""website"": ""https://kallisto.ca/"", ""@geometry"": ""center""}"
way,621820151,The Chopped Leaf,restaurant,restaurant,,salad,45.4129947,-75.6453682,140,Trainyards Drive,Ottawa,,140 Trainyards Drive,,,,,The Chopped Leaf,Bing,"{""@id"": ""way/621820151"", ""addr:housenumber"": ""140"", ""addr:street"": ""Trainyards Drive"", ""addr:unit"": ""3"", ""amenity"": ""restaurant"", ""brand"": ""The Chopped Leaf"", ""brand:wikidata"": ""Q116904982"", ""building"": ""retail"", ""cuisine"": ""salad"", ""name"": ""The Chopped Leaf"", ""source"": ""Bing"", ""@geometry"": ""center""}"
way,621820164,Roger's Italian Bistro,restaurant,restaurant,,italian,45.4146729,-75.6482808,500,Terminal Avenue,Ottawa,K1G 0Z3,500 Terminal Avenue,+1-613-731-2485,https://www.rogersitalianbistro.com,,,,Bing,"{""@id"": ""way/621820164"", ""addr:housenumber"": ""500"", ""addr:postcode"": ""K1G 0Z3"", ""addr:street"": ""Terminal Avenue"", ""addr:unit"": ""A2"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""italian"", ""name"": ""Roger's Italian Bistro"", ""phone"": ""+1-613-731-2485"", ""source"": ""Bing"", ""website"": ""https://www.rogersitalianbistro.com"", ""@geometry"": ""center""}"
way,622453054,Chez Lam,restaurant,restaurant,,vietnamese,45.2962321,-75.8895474,484,Hazeldean Road,Ottawa,,484 Hazeldean Road,,,,,,Bing,"{""@id"": ""way/622453054"", ""addr:housenumber"": ""484"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""name"": ""Chez Lam"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}"
way,622453060,strEATS Kanata,restaurant,restaurant,,fish,45.2960822,-75.889787,484,Hazeldean Road,Ottawa,,484 Hazeldean Road,,,,,,Bing,"{""@id"": ""way/622453060"", ""addr:housenumber"": ""484"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""fish"", ""name"": ""strEATS Kanata"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}"
way,622453061,Kuma Takumi,restaurant,restaurant,,japanese,45.2960333,-75.8898664,484,Hazeldean Road,kanata,K2L 1V4,484 Hazeldean Road,+16137966866,https://www.kumatakumi.com/,,,,Bing,"{""@id"": ""way/622453061"", ""addr:city"": ""kanata"", ""addr:housenumber"": ""484"", ""addr:postcode"": ""K2L 1V4"", ""addr:province"": ""ON"", ""addr:street"": ""Hazeldean Road"", ""addr:unit"": ""6A"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""japanese"", ""name"": ""Kuma Takumi"", ""phone"": ""+16137966866"", ""source"": ""Bing"", ""start_date"": ""2025"", ""website"": ""https://www.kumatakumi.com/"", ""@geometry"": ""center""}"
way,622453064,Rockin' Johnny's Diner,restaurant,restaurant,,,45.2964315,-75.8892246,484,Hazeldean Road,Ottawa,,484 Hazeldean Road,,,,,,Bing,"{""@id"": ""way/622453064"", ""addr:housenumber"": ""484"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""name"": ""Rockin' Johnny's Diner"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}"
way,628364465,Holiday Inn Express & Suites Downtown Ottawa East,hotel,,hotel,,45.4325118,-75.6882992,235,King Edward Avenue,Ottawa,,235 King Edward Avenue,,,,,Holiday Inn Express & Suites,,"{""@id"": ""way/628364465"", ""addr:housenumber"": ""235"", ""addr:street"": ""King Edward Avenue"", ""brand"": ""Holiday Inn Express & Suites"", ""brand:wikidata"": ""Q5880423"", ""brand:wikipedia"": ""en:Holiday Inn Express"", ""building"": ""commercial"", ""building:levels"": ""9"", ""name"": ""Holiday Inn Express & Suites Downtown Ottawa East"", ""tourism"": ""hotel"", ""@geometry"": ""center""}"
way,630053624,Olitos Café,restaurant,restaurant,,,45.4317458,-75.5654058,110,Bearbrook Road,Ottawa,,110 Bearbrook Road,,,,,,City of Ottawa,"{""@id"": ""way/630053624"", ""addr:housenumber"": ""110"", ""addr:street"": ""Bearbrook Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""name"": ""Olitos Café"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}"
way,631327662,Rayan,restaurant,restaurant,,seafood,45.4580785,-75.4934535,2020,Lanthier Drive,Ottawa,,2020 Lanthier Drive,,,,,,,"{""@id"": ""way/631327662"", ""addr:housenumber"": ""2020"", ""addr:street"": ""Lanthier Drive"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""seafood"", ""name"": ""Rayan"", ""@geometry"": ""center""}"
way,633081406,Mandarin,restaurant,restaurant,,chinese,45.313807,-75.8961436,150B,Katimavik Road,Ottawa,,150B Katimavik Road,,https://www.mandarinrestaurant.com/,,,,,"{""@id"": ""way/633081406"", ""addr:housenumber"": ""150B"", ""addr:street"": ""Katimavik Road"", ""amenity"": ""restaurant"", ""brand:wikidata"": ""Q6747864"", ""brand:wikipedia"": ""en:Mandarin Restaurant"", ""building"": ""retail"", ""cuisine"": ""chinese"", ""name"": ""Mandarin"", ""website"": ""https://www.mandarinrestaurant.com/"", ""@geometry"": ""center""}"
way,640344333,Harbin Restaurant,restaurant,restaurant,,chinese,45.3475023,-75.9236873,591,March Road,Ottawa,,591 March Road,,,,,,,"{""@id"": ""way/640344333"", ""addr:housenumber"": ""591"", ""addr:street"": ""March Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""chinese"", ""name"": ""Harbin Restaurant"", ""start_date"": ""1976..1991"", ""@geometry"": ""center""}"
