osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,cuisine_original,cuisine_source_url,cuisine_enrichment_confidence,cuisine_enrichment_method,cuisine_updated
node,6988507669,House of Pizza,restaurant,restaurant,Unknown,pizza,45.3951888,-75.7463197,160,Richmond Road,Ottawa,K1Z 6W2,160 Richmond Road,+1-613-728-2422,https://houseofpizza.ca,Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 14:00-21:00,no,Unknown,,"{""@id"": ""node/6988507669"", ""addr:housenumber"": ""160"", ""addr:postcode"": ""K1Z 6W2"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-30"", ""cuisine"": ""pizza"", ""delivery"": ""yes"", ""name"": ""House of Pizza"", ""opening_hours"": ""Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 14:00-21:00"", ""phone"": ""+1-613-728-2422"", ""reservation"": ""yes"", ""website"": ""https://houseofpizza.ca"", ""wheelchair"": ""no""}","160 Richmond Road, Ottawa K1Z 6W2",4.823164568112148,"House of Pizza restaurant pizza 160 Richmond Road, Ottawa K1Z 6W2 {""@id"": ""node/6988507669"", ""addr:housenumber"": ""160"", ""addr:postcode"": ""K1Z 6W2"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-30"", ""cuisine"": ""pizza"", ""delivery"": ""yes"", ""name"": ""House of Pizza"", ""opening_hours"": ""Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 14:00-21:00"", ""phone"": ""+1-613-728-2422"", ""reservation"": ""yes"", ""website"": ""https://houseofpizza.ca"", ""wheelchair"": ""no""}",pizza,,,,pizza,,,,False
node,7067045603,Bel-Air Motel,motel,Unknown,motel,Unknown,45.3233591,-75.8293441,2044,Robertson Road,Ottawa,Unknown,2044 Robertson Road,,,,Unknown,Unknown,,"{""@id"": ""node/7067045603"", ""addr:housenumber"": ""2044"", ""addr:street"": ""Robertson Road"", ""name"": ""Bel-Air Motel"", ""tourism"": ""motel""}","2044 Robertson Road, Ottawa Unknown",15.021259616003492,"Bel-Air Motel motel Unknown 2044 Robertson Road, Ottawa Unknown {""@id"": ""node/7067045603"", ""addr:housenumber"": ""2044"", ""addr:street"": ""Robertson Road"", ""name"": ""Bel-Air Motel"", ""tourism"": ""motel""}",motel,,,,Unknown,,,,False
node,7067048181,Courtyard,hotel,Unknown,hotel,Unknown,45.4284671,-75.6911619,350,Dalhousie Street,Ottawa,Unknown,350 Dalhousie Street,,,,Unknown,Courtyard,,"{""@id"": ""node/7067048181"", ""addr:housenumber"": ""350"", ""addr:street"": ""Dalhousie Street"", ""brand"": ""Courtyard"", ""brand:wikidata"": ""Q1053170"", ""brand:wikipedia"": ""en:Courtyard by Marriott"", ""check_date"": ""2024-05-02"", ""name"": ""Courtyard"", ""official_name"": ""Courtyard by Marriott"", ""tourism"": ""hotel""}","350 Dalhousie Street, Ottawa Unknown",0.9067630335809572,"Courtyard hotel Unknown 350 Dalhousie Street, Ottawa Unknown {""@id"": ""node/7067048181"", ""addr:housenumber"": ""350"", ""addr:street"": ""Dalhousie Street"", ""brand"": ""Courtyard"", ""brand:wikidata"": ""Q1053170"", ""brand:wikipedia"": ""en:Courtyard by Marriott"", ""check_date"": ""2024-05-02"", ""name"": ""Courtyard"", ""official_name"": ""Courtyard by Marriott"", ""tourism"": ""hotel""}",hotel,,,,Unknown,,,,False
node,7067956365,Thali,restaurant,restaurant,Unknown,indian,45.4190748,-75.6972292,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""node/7067956365"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Thali"", ""outdoor_seating"": ""yes""}","nan , Ottawa Unknown",0.269679565891965,"Thali restaurant indian nan , Ottawa Unknown {""@id"": ""node/7067956365"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Thali"", ""outdoor_seating"": ""yes""}",indian,,,,indian,,,,False
node,7086940166,Kelly's Landing,restaurant,restaurant,Unknown,irish_pub;seafood;grill,45.1985258,-75.6375667,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""node/7086940166"", ""amenity"": ""restaurant"", ""name"": ""Kelly's Landing""}","nan , Ottawa Unknown",25.22833983603849,"Kelly's Landing restaurant Unknown nan , Ottawa Unknown {""@id"": ""node/7086940166"", ""amenity"": ""restaurant"", ""name"": ""Kelly's Landing""}",Unknown,,,,Unknown,https://kellys-landing.weeblyte.com/,medium,web_research,True
node,7102198830,Manor Lounge,restaurant,restaurant,Unknown,Unknown,45.4167174,-75.6895874,292,Elgin Street,Ottawa,Unknown,292 Elgin Street,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""node/7102198830"", ""addr:housenumber"": ""292"", ""addr:street"": ""Elgin Street"", ""amenity"": ""restaurant"", ""name"": ""Manor Lounge"", ""old_name"": ""Hooley's"", ""source"": ""City of Ottawa""}","292 Elgin Street, Ottawa Unknown",0.7973940899631049,"Manor Lounge restaurant Unknown 292 Elgin Street, Ottawa Unknown {""@id"": ""node/7102198830"", ""addr:housenumber"": ""292"", ""addr:street"": ""Elgin Street"", ""amenity"": ""restaurant"", ""name"": ""Manor Lounge"", ""old_name"": ""Hooley's"", ""source"": ""City of Ottawa""}",Unknown,,,,Unknown,,,,False
node,7102203034,The Keg,restaurant,restaurant,Unknown,steak_house,45.4288143,-75.6919789,75,York Street,Ottawa,Unknown,75 York Street,+1-613-241-8514,https://thekeg.com/en/locations/ottawa-market,,Unknown,The Keg,,"{""@id"": ""node/7102203034"", ""addr:housenumber"": ""75"", ""addr:street"": ""York Street"", ""amenity"": ""restaurant"", ""brand"": ""The Keg"", ""brand:wikidata"": ""Q7744066"", ""brand:wikipedia"": ""en:The Keg"", ""cuisine"": ""steak_house"", ""name"": ""The Keg"", ""phone"": ""+1-613-241-8514"", ""smoking"": ""no"", ""takeaway"": ""no"", ""website"": ""https://thekeg.com/en/locations/ottawa-market"", ""website:en"": ""https://thekeg.com/en/locations/ottawa-market"", ""website:fr"": ""https://thekeg.com/fr/restaurants/ottawa-market""}","75 York Street, Ottawa Unknown",0.909671385292385,"The Keg restaurant steak_house 75 York Street, Ottawa Unknown {""@id"": ""node/7102203034"", ""addr:housenumber"": ""75"", ""addr:street"": ""York Street"", ""amenity"": ""restaurant"", ""brand"": ""The Keg"", ""brand:wikidata"": ""Q7744066"", ""brand:wikipedia"": ""en:The Keg"", ""cuisine"": ""steak_house"", ""name"": ""The Keg"", ""phone"": ""+1-613-241-8514"", ""smoking"": ""no"", ""takeaway"": ""no"", ""website"": ""https://thekeg.com/en/locations/ottawa-market"", ""website:en"": ""https://thekeg.com/en/locations/ottawa-market"", ""website:fr"": ""https://thekeg.com/fr/restaurants/ottawa-market""}",steak_house,,,,steak_house,,,,False
node,7102261581,Alora,restaurant,restaurant,Unknown,regional,45.4283438,-75.6943453,34,Clarence Street,Ottawa,Unknown,34 Clarence Street,,https://aloraottawa.com/,"We,Th 17:00-23:00; Fr 17:00-24:00; Sa 00:00-02:00,17:00-24:00; Su 00:00-02:00,17:00-23:00",Unknown,Unknown,,"{""@id"": ""node/7102261581"", ""addr:housenumber"": ""34"", ""addr:street"": ""Clarence Street"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Alora"", ""opening_hours"": ""We,Th 17:00-23:00; Fr 17:00-24:00; Sa 00:00-02:00,17:00-24:00; Su 00:00-02:00,17:00-23:00"", ""website"": ""https://aloraottawa.com/""}","34 Clarence Street, Ottawa Unknown",0.7929361524312417,"Alora restaurant regional 34 Clarence Street, Ottawa Unknown {""@id"": ""node/7102261581"", ""addr:housenumber"": ""34"", ""addr:street"": ""Clarence Street"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Alora"", ""opening_hours"": ""We,Th 17:00-23:00; Fr 17:00-24:00; Sa 00:00-02:00,17:00-24:00; Su 00:00-02:00,17:00-23:00"", ""website"": ""https://aloraottawa.com/""}",regional,,,,regional,,,,False
node,7126118770,Dunn's Famous,restaurant,restaurant,Unknown,deli;canadian,45.2973773,-75.5798063,5033,Rideau Road,Ottawa,Unknown,5033 Rideau Road,,,,Unknown,Unknown,,"{""@id"": ""node/7126118770"", ""addr:housenumber"": ""5033"", ""addr:street"": ""Rideau Road"", ""amenity"": ""restaurant"", ""name"": ""Dunn's Famous""}","5033 Rideau Road, Ottawa Unknown",16.57163324419821,"Dunn's Famous restaurant Unknown 5033 Rideau Road, Ottawa Unknown {""@id"": ""node/7126118770"", ""addr:housenumber"": ""5033"", ""addr:street"": ""Rideau Road"", ""amenity"": ""restaurant"", ""name"": ""Dunn's Famous""}",Unknown,,,,Unknown,https://dunnsfamous.com/menu/,high,web_research,True
node,7126550213,Papa Joe's Pizza,restaurant,restaurant,Unknown,pizza,45.2772212,-75.5679359,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""node/7126550213"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Papa Joe's Pizza""}","nan , Ottawa Unknown",18.958351715155644,"Papa Joe's Pizza restaurant pizza nan , Ottawa Unknown {""@id"": ""node/7126550213"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Papa Joe's Pizza""}",pizza,,,,pizza,,,,False
node,7212135879,Garden Grille and Bar,restaurant,restaurant,Unknown,steak;seafood;pasta,45.327722,-75.6520848,2400,Alert Road,Ottawa,Unknown,2400 Alert Road,+1-613-288-9001,,Mo-Su 06:00-24:00,Unknown,Unknown,,"{""@id"": ""node/7212135879"", ""addr:housenumber"": ""2400"", ""addr:street"": ""Alert Road"", ""amenity"": ""restaurant"", ""name"": ""Garden Grille and Bar"", ""opening_hours"": ""Mo-Su 06:00-24:00"", ""phone"": ""+1-613-288-9001""}","2400 Alert Road, Ottawa Unknown",11.007003553494544,"Garden Grille and Bar restaurant Unknown 2400 Alert Road, Ottawa Unknown {""@id"": ""node/7212135879"", ""addr:housenumber"": ""2400"", ""addr:street"": ""Alert Road"", ""amenity"": ""restaurant"", ""name"": ""Garden Grille and Bar"", ""opening_hours"": ""Mo-Su 06:00-24:00"", ""phone"": ""+1-613-288-9001""}",Unknown,,,,Unknown,https://www.hilton.com/en/hotels/yowapgi-hilton-garden-inn-ottawa-airport/dining/,medium,web_research,True
node,7241404361,Iwacu Bar & Grill,restaurant,restaurant,Unknown,east_african;african,45.4338184,-75.6677631,77,Montréal Road,Ottawa,Unknown,77 Montréal Road,,,,Unknown,Unknown,,"{""@id"": ""node/7241404361"", ""addr:housenumber"": ""77"", ""addr:street"": ""Montréal Road"", ""amenity"": ""restaurant"", ""name"": ""Iwacu Bar & Grill""}","77 Montréal Road, Ottawa Unknown",2.674557928665446,"Iwacu Bar & Grill restaurant Unknown 77 Montréal Road, Ottawa Unknown {""@id"": ""node/7241404361"", ""addr:housenumber"": ""77"", ""addr:street"": ""Montréal Road"", ""amenity"": ""restaurant"", ""name"": ""Iwacu Bar & Grill""}",Unknown,,,,Unknown,https://vanierbia.com/our-businesses/iwacu-bar-and-grill/,high,web_research,True
node,7281190801,Yolks,restaurant,restaurant,Unknown,breakfast;lunch,45.4014442,-75.6876503,852,Bank Street,Ottawa,K1S 3W3,852 Bank Street,+1-613-231-2424,https://www.yolks.ca,Mo-Su 8:00-15:00,Unknown,Unknown,,"{""@id"": ""node/7281190801"", ""addr:housenumber"": ""852"", ""addr:postcode"": ""K1S 3W3"", ""addr:street"": ""Bank Street"", ""addr:unit"": ""104"", ""amenity"": ""restaurant"", ""cuisine"": ""breakfast;lunch"", ""name"": ""Yolks"", ""opening_hours"": ""Mo-Su 8:00-15:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+1-613-231-2424"", ""toilets"": ""yes"", ""website"": ""https://www.yolks.ca""}","852 Bank Street, Ottawa K1S 3W3",2.3513943576074725,"Yolks restaurant breakfast;lunch 852 Bank Street, Ottawa K1S 3W3 {""@id"": ""node/7281190801"", ""addr:housenumber"": ""852"", ""addr:postcode"": ""K1S 3W3"", ""addr:street"": ""Bank Street"", ""addr:unit"": ""104"", ""amenity"": ""restaurant"", ""cuisine"": ""breakfast;lunch"", ""name"": ""Yolks"", ""opening_hours"": ""Mo-Su 8:00-15:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+1-613-231-2424"", ""toilets"": ""yes"", ""website"": ""https://www.yolks.ca""}",breakfast;lunch,,,,breakfast;lunch,,,,False
node,7579146834,Back to Brooklyn,restaurant,restaurant,Unknown,Unknown,45.4292092,-75.6931147,81,Clarence Street,Ottawa,Unknown,81 Clarence Street,+1-613-699-6999,https://www.backtobrooklyn.ca/,,Unknown,Unknown,,"{""@id"": ""node/7579146834"", ""addr:housenumber"": ""81"", ""addr:street"": ""Clarence Street"", ""amenity"": ""restaurant"", ""description"": ""Bars,Canadian Restaurants,Beer, Wine & Spirits,Beer, Wine & Spirits"", ""name"": ""Back to Brooklyn"", ""phone"": ""+1-613-699-6999"", ""website"": ""https://www.backtobrooklyn.ca/""}","81 Clarence Street, Ottawa Unknown",0.9145923363767648,"Back to Brooklyn restaurant Unknown 81 Clarence Street, Ottawa Unknown {""@id"": ""node/7579146834"", ""addr:housenumber"": ""81"", ""addr:street"": ""Clarence Street"", ""amenity"": ""restaurant"", ""description"": ""Bars,Canadian Restaurants,Beer, Wine & Spirits,Beer, Wine & Spirits"", ""name"": ""Back to Brooklyn"", ""phone"": ""+1-613-699-6999"", ""website"": ""https://www.backtobrooklyn.ca/""}",Unknown,,,,Unknown,,,,False
node,7599158415,Aiana,restaurant,restaurant,Unknown,canadian;contemporary,45.421094,-75.6988158,50,O'Connor Street,Ottawa,Unknown,50 O'Connor Street,,,,Unknown,Unknown,,"{""@id"": ""node/7599158415"", ""addr:housenumber"": ""50"", ""addr:street"": ""O'Connor Street"", ""amenity"": ""restaurant"", ""name"": ""Aiana""}","50 O'Connor Street, Ottawa Unknown",0.1339446247944179,"Aiana restaurant Unknown 50 O'Connor Street, Ottawa Unknown {""@id"": ""node/7599158415"", ""addr:housenumber"": ""50"", ""addr:street"": ""O'Connor Street"", ""amenity"": ""restaurant"", ""name"": ""Aiana""}",Unknown,,,,Unknown,https://aiana.ca/menu/,medium,web_research,True
node,7732339385,City Goose,restaurant,restaurant,Unknown,comfort_food;canadian,45.4109993,-75.6930951,478,Bank Street,Ottawa,Unknown,478 Bank Street,,,,Unknown,Unknown,,"{""@id"": ""node/7732339385"", ""addr:housenumber"": ""478"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""name"": ""City Goose""}","478 Bank Street, Ottawa Unknown",1.2107865970837384,"City Goose restaurant Unknown 478 Bank Street, Ottawa Unknown {""@id"": ""node/7732339385"", ""addr:housenumber"": ""478"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""name"": ""City Goose""}",Unknown,,,,Unknown,https://apt613.ca/city-goose-serves-up-neighbourly-comfort/,medium,web_research,True
node,7744657464,Parlour,restaurant,restaurant,Unknown,Unknown,45.398893,-75.736516,1319,Wellington Street West,Ottawa,Unknown,1319 Wellington Street West,,,,no,Unknown,,"{""@id"": ""node/7744657464"", ""addr:housenumber"": ""1319"", ""addr:street"": ""Wellington Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-05"", ""name"": ""Parlour"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""no""}","1319 Wellington Street West, Ottawa Unknown",3.967157388666266,"Parlour restaurant Unknown 1319 Wellington Street West, Ottawa Unknown {""@id"": ""node/7744657464"", ""addr:housenumber"": ""1319"", ""addr:street"": ""Wellington Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-05"", ""name"": ""Parlour"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""no""}",Unknown,,,,Unknown,,,,False
node,7747286861,St. Elsewhere,restaurant,restaurant,Unknown,vegan,45.409049,-75.7114884,826,Somerset Street West,Ottawa,K1R 6R5,826 Somerset Street West,,https://www.stelsewhere.ca/,Mo-Th 17:00-22:00; Fr-Su 11:30-22:00,Unknown,Unknown,City of Ottawa,"{""@id"": ""node/7747286861"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""826"", ""addr:postcode"": ""K1R 6R5"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""name"": ""St. Elsewhere"", ""opening_hours"": ""Mo-Th 17:00-22:00; Fr-Su 11:30-22:00"", ""source"": ""City of Ottawa"", ""website"": ""https://www.stelsewhere.ca/""}","826 Somerset Street West, Ottawa K1R 6R5",1.7778219501970232,"St. Elsewhere restaurant Unknown 826 Somerset Street West, Ottawa K1R 6R5 {""@id"": ""node/7747286861"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""826"", ""addr:postcode"": ""K1R 6R5"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""name"": ""St. Elsewhere"", ""opening_hours"": ""Mo-Th 17:00-22:00; Fr-Su 11:30-22:00"", ""source"": ""City of Ottawa"", ""website"": ""https://www.stelsewhere.ca/""}",Unknown,,,,Unknown,https://www.tripadvisor.ca/Restaurant_Review-g155004-d27817392-Reviews-St_Elsewhere_Ottawa-Ottawa_Ontario.html,high,web_research_pass_2,True
node,7747286862,Cafe Orient,restaurant,restaurant,Unknown,asian,45.4092788,-75.7108,808,Somerset Street West,Ottawa,K1R 6R5,808 Somerset Street West,+1 613-563-2422,,Mo-Su 11:00-21:00,Unknown,Unknown,City of Ottawa,"{""@id"": ""node/7747286862"", ""addr:housenumber"": ""808"", ""addr:postcode"": ""K1R 6R5"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2025-06-13"", ""check_date:opening_hours"": ""2025-06-13"", ""cuisine"": ""asian"", ""name"": ""Cafe Orient"", ""opening_hours"": ""Mo-Su 11:00-21:00"", ""phone"": ""+1 613-563-2422"", ""source"": ""City of Ottawa""}","808 Somerset Street West, Ottawa K1R 6R5",1.7244065017874473,"Cafe Orient restaurant asian 808 Somerset Street West, Ottawa K1R 6R5 {""@id"": ""node/7747286862"", ""addr:housenumber"": ""808"", ""addr:postcode"": ""K1R 6R5"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2025-06-13"", ""check_date:opening_hours"": ""2025-06-13"", ""cuisine"": ""asian"", ""name"": ""Cafe Orient"", ""opening_hours"": ""Mo-Su 11:00-21:00"", ""phone"": ""+1 613-563-2422"", ""source"": ""City of Ottawa""}",asian,,,,asian,,,,False
node,7747286863,Pho Tuan,restaurant,restaurant,Unknown,vietnamese,45.4091649,-75.710526,300,Booth Street,Ottawa,Unknown,300 Booth Street,+1-613-680-5230,http://www.photuan.ca/,,Unknown,Unknown,,"{""@id"": ""node/7747286863"", ""addr:housenumber"": ""300"", ""addr:street"": ""Booth Street"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Tuan"", ""phone"": ""+1-613-680-5230"", ""website"": ""http://www.photuan.ca/""}","300 Booth Street, Ottawa Unknown",1.7213987222523333,"Pho Tuan restaurant vietnamese 300 Booth Street, Ottawa Unknown {""@id"": ""node/7747286863"", ""addr:housenumber"": ""300"", ""addr:street"": ""Booth Street"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Tuan"", ""phone"": ""+1-613-680-5230"", ""website"": ""http://www.photuan.ca/""}",vietnamese,,,,vietnamese,,,,False
node,7747286864,Pho Bo Ga La,restaurant,restaurant,Unknown,vietnamese,45.4097483,-75.7098519,784,Somerset Street West,Ottawa,Unknown,784 Somerset Street West,,,,Unknown,Unknown,,"{""@id"": ""node/7747286864"", ""addr:housenumber"": ""784"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga La""}","784 Somerset Street West, Ottawa Unknown",1.6379153315143822,"Pho Bo Ga La restaurant vietnamese 784 Somerset Street West, Ottawa Unknown {""@id"": ""node/7747286864"", ""addr:housenumber"": ""784"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga La""}",vietnamese,,,,vietnamese,,,,False
node,7747286865,Pho Bo Ga King,restaurant,restaurant,Unknown,vietnamese,45.4098364,-75.7096583,778,Somerset Street West,Ottawa,Unknown,778 Somerset Street West,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""node/7747286865"", ""addr:housenumber"": ""778"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga King"", ""source"": ""City of Ottawa""}","778 Somerset Street West, Ottawa Unknown",1.6210001364290638,"Pho Bo Ga King restaurant vietnamese 778 Somerset Street West, Ottawa Unknown {""@id"": ""node/7747286865"", ""addr:housenumber"": ""778"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga King"", ""source"": ""City of Ottawa""}",vietnamese,,,,vietnamese,,,,False
node,7747286866,Lola’s Kitchen Filipino Cuisine,restaurant,restaurant,Unknown,filipino,45.4101724,-75.7094649,765,Somerset Street West,Ottawa,Unknown,765 Somerset Street West,,,We-Th 16:30-21:30; Fr-Su 16:30-22:00,Unknown,Unknown,City of Ottawa,"{""@id"": ""node/7747286866"", ""addr:housenumber"": ""765"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""name"": ""Lola’s Kitchen Filipino Cuisine"", ""opening_hours"": ""We-Th 16:30-21:30; Fr-Su 16:30-22:00"", ""source"": ""City of Ottawa""}","765 Somerset Street West, Ottawa Unknown",1.5820841504547694,"Lola’s Kitchen Filipino Cuisine restaurant Unknown 765 Somerset Street West, Ottawa Unknown {""@id"": ""node/7747286866"", ""addr:housenumber"": ""765"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""name"": ""Lola’s Kitchen Filipino Cuisine"", ""opening_hours"": ""We-Th 16:30-21:30; Fr-Su 16:30-22:00"", ""source"": ""City of Ottawa""}",Unknown,,,,Unknown,https://www.facebook.com/lolaskitchen613/,high,web_research,True
