osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,google_match_score,google_place_id,google_photo_name,google_photo_url,google_photo_attribution,google_photo_match_score
node,9725529110,Ten Fish,restaurant,restaurant,Unknown,seafood,45.3931319,-75.6822483,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""node/9725529110"", ""amenity"": ""restaurant"", ""cuisine"": ""seafood"", ""name"": ""Ten Fish""}","nan , Ottawa Unknown",3.363415065649612,"Ten Fish restaurant seafood nan , Ottawa Unknown {""@id"": ""node/9725529110"", ""amenity"": ""restaurant"", ""cuisine"": ""seafood"", ""name"": ""Ten Fish""}",seafood,4.5,236.0,google_places_api,0.8229,ChIJY-2OXegFzkwRxq4fVPVw3hc,places/ChIJY-2OXegFzkwRxq4fVPVw3hc/photos/ATCDNfViG3Jzyjs-yMcgi3RkjS6JwMbUyBkGQ7NmfAGFBHc9Exh0XNu-eQC78xmF2ARUqXf72TI5nIWo3jHbwfOz-eQLFkw2r3D7CflKbIHhTnjVTRvjQb8tGXwVGd-y5rs_F7t-v4cNicz8M5SQ3v7TA1CvDQn7wxDTikT2-IDKnlaOOsXlJGBnqe-CDA-7v0wf37useC36vqTQ_rlszsRBHgQK-YYVHg_T254RkRpDAn5xkzjfdfDPGekJGelZ99aSzrT_oSiYc8F416p2-YTfeTitFOElsBVbwX07hg6ypmqn0Q,https://places.googleapis.com/v1/places/ChIJY-2OXegFzkwRxq4fVPVw3hc/photos/ATCDNfViG3Jzyjs-yMcgi3RkjS6JwMbUyBkGQ7NmfAGFBHc9Exh0XNu-eQC78xmF2ARUqXf72TI5nIWo3jHbwfOz-eQLFkw2r3D7CflKbIHhTnjVTRvjQb8tGXwVGd-y5rs_F7t-v4cNicz8M5SQ3v7TA1CvDQn7wxDTikT2-IDKnlaOOsXlJGBnqe-CDA-7v0wf37useC36vqTQ_rlszsRBHgQK-YYVHg_T254RkRpDAn5xkzjfdfDPGekJGelZ99aSzrT_oSiYc8F416p2-YTfeTitFOElsBVbwX07hg6ypmqn0Q/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Ten Fish,0.8229
node,10036742183,Pizza Hut,restaurant,restaurant,Unknown,pizza,45.3931604,-75.7518006,291,Richmond Road,Ottawa,Unknown,291 Richmond Road,,,"Mo-Th,Su 11:00-22:00; Fr-Sa 11:00-24:00",yes,Pizza Hut,,"{""@id"": ""node/10036742183"", ""addr:housenumber"": ""291"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""check_date"": ""2024-06-07"", ""cuisine"": ""pizza"", ""drive_through"": ""no"", ""name"": ""Pizza Hut"", ""opening_hours"": ""Mo-Th,Su 11:00-22:00; Fr-Sa 11:00-24:00"", ""wheelchair"": ""yes""}","291 Richmond Road, Ottawa Unknown",5.300805648846199,"Pizza Hut restaurant pizza 291 Richmond Road, Ottawa Unknown {""@id"": ""node/10036742183"", ""addr:housenumber"": ""291"", ""addr:street"": ""Richmond Road"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""check_date"": ""2024-06-07"", ""cuisine"": ""pizza"", ""drive_through"": ""no"", ""name"": ""Pizza Hut"", ""opening_hours"": ""Mo-Th,Su 11:00-22:00; Fr-Sa 11:00-24:00"", ""wheelchair"": ""yes""}",pizza,4.4,225.0,google_places_api,0.9412,ChIJYzbmYk0FzkwRqY1fdGKz4s4,places/ChIJYzbmYk0FzkwRqY1fdGKz4s4/photos/ATCDNfW9ER5e2cHWupNtEQsPbd38cJ15yEgYFgRcROsE9zngX_rSewMa_a47bWbyGzH_nNNJdgbLvZ89nuFU-dqAqXT9_ldBmguX5C9somhLFsr8LwrUgEr4dWg1hGwsPeQW5nXBFAWvH5BlXvnqm8e76IPJTYhCtXKG89EG5_Ro0QeEynAoH5cBoimHCcfr3L_Z_DDMihwO3o3bnscDUzTK6_64qa50KMu4Kdnaawhwb4bF9CSaf2HNeRBk386M00lfKvB-v1QV1sr34gx3__3TwSFmX0O2optt5SlCGAegZy4nGv8FsM7JI9qqE12-glQN87DQMv3xAVKFe3O3nhfopuB1ZnUbcekvVB81CbpEl5jnI_8Y-74afB30ws6Yws7roQEqZZdEsVQg_HU9gBD_onejkpcD5dUm-bbbFEkIdY0WXXsj,https://places.googleapis.com/v1/places/ChIJYzbmYk0FzkwRqY1fdGKz4s4/photos/ATCDNfW9ER5e2cHWupNtEQsPbd38cJ15yEgYFgRcROsE9zngX_rSewMa_a47bWbyGzH_nNNJdgbLvZ89nuFU-dqAqXT9_ldBmguX5C9somhLFsr8LwrUgEr4dWg1hGwsPeQW5nXBFAWvH5BlXvnqm8e76IPJTYhCtXKG89EG5_Ro0QeEynAoH5cBoimHCcfr3L_Z_DDMihwO3o3bnscDUzTK6_64qa50KMu4Kdnaawhwb4bF9CSaf2HNeRBk386M00lfKvB-v1QV1sr34gx3__3TwSFmX0O2optt5SlCGAegZy4nGv8FsM7JI9qqE12-glQN87DQMv3xAVKFe3O3nhfopuB1ZnUbcekvVB81CbpEl5jnI_8Y-74afB30ws6Yws7roQEqZZdEsVQg_HU9gBD_onejkpcD5dUm-bbbFEkIdY0WXXsj/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Cyrus Hutnyk,0.9412
node,10038131647,Suya Palace African Grill & BBQ,restaurant,restaurant,Unknown,Unknown,45.4064061,-75.7202958,,,Ottawa,Unknown,,+1 613-728-8646,,,Unknown,Unknown,,"{""@id"": ""node/10038131647"", ""amenity"": ""restaurant"", ""check_date"": ""2022-09-19"", ""name"": ""Suya Palace African Grill & BBQ"", ""phone"": ""+1 613-728-8646""}","nan , Ottawa Unknown",2.4631121619627403,"Suya Palace African Grill & BBQ restaurant Unknown nan , Ottawa Unknown {""@id"": ""node/10038131647"", ""amenity"": ""restaurant"", ""check_date"": ""2022-09-19"", ""name"": ""Suya Palace African Grill & BBQ"", ""phone"": ""+1 613-728-8646""}",Unknown,,,,,,,,,
node,10211286557,Wolves Den Restaurant,restaurant,restaurant,Unknown,Unknown,45.3508225,-75.7545652,1385,Woodroffe Ave,Nepean,K2G 1V8,1385 Woodroffe Ave,+1 613-727-4723,https://www.algonquinsa.com/food-drink/wolvesden/,We 11:00-18:00; Th 11:00-18:00; Fr 11:00-18:00; Sa closed; Su closed; Mo 11:00-18:00; Tu 11:00-18:00,Unknown,Unknown,,"{""@id"": ""node/10211286557"", ""addr:city"": ""Nepean"", ""addr:housenumber"": ""1385"", ""addr:postcode"": ""K2G 1V8"", ""addr:province"": ""ON"", ""addr:street"": ""Woodroffe Ave"", ""addr:unit"": ""X130"", ""amenity"": ""restaurant"", ""name"": ""Wolves Den Restaurant"", ""opening_hours"": ""We 11:00-18:00; Th 11:00-18:00; Fr 11:00-18:00; Sa closed; Su closed; Mo 11:00-18:00; Tu 11:00-18:00"", ""phone"": ""+1 613-727-4723"", ""website"": ""https://www.algonquinsa.com/food-drink/wolvesden/""}","1385 Woodroffe Ave, Nepean K2G 1V8",9.046179043713447,"Wolves Den Restaurant restaurant Unknown 1385 Woodroffe Ave, Nepean K2G 1V8 {""@id"": ""node/10211286557"", ""addr:city"": ""Nepean"", ""addr:housenumber"": ""1385"", ""addr:postcode"": ""K2G 1V8"", ""addr:province"": ""ON"", ""addr:street"": ""Woodroffe Ave"", ""addr:unit"": ""X130"", ""amenity"": ""restaurant"", ""name"": ""Wolves Den Restaurant"", ""opening_hours"": ""We 11:00-18:00; Th 11:00-18:00; Fr 11:00-18:00; Sa closed; Su closed; Mo 11:00-18:00; Tu 11:00-18:00"", ""phone"": ""+1 613-727-4723"", ""website"": ""https://www.algonquinsa.com/food-drink/wolvesden/""}",Unknown,3.8,71.0,google_places_api,0.9573,ChIJlf6V37EHzkwRgwrlPklgMoA,places/ChIJlf6V37EHzkwRgwrlPklgMoA/photos/ATCDNfVbuP18OFlSVo1ZM9b_fzd3BIM1kAoBWv9VhMWmiohMB5XA7ap0wSNW4vbLciarSLPwSKqdCHQaljQAZItSrHghhIg-tdN-CiV3K8_M0OOtEUvupamK-bruldm8R2nZqRbqaDA1g1aUt-zsNqnkV_HkUj7h9c74GVHNTni3JrWpNx0Z0WrlFcgX0BhgfUmejLNWrbUpu29v1VK--oEFhIm5QztR9tjEcU48hGevzBvObFukwNstsNO36Dh7ocKsR0AvuI9e8L0T41crL8VTy2iJNci18pDfQt-Q8GdFSxV8yA,https://places.googleapis.com/v1/places/ChIJlf6V37EHzkwRgwrlPklgMoA/photos/ATCDNfVbuP18OFlSVo1ZM9b_fzd3BIM1kAoBWv9VhMWmiohMB5XA7ap0wSNW4vbLciarSLPwSKqdCHQaljQAZItSrHghhIg-tdN-CiV3K8_M0OOtEUvupamK-bruldm8R2nZqRbqaDA1g1aUt-zsNqnkV_HkUj7h9c74GVHNTni3JrWpNx0Z0WrlFcgX0BhgfUmejLNWrbUpu29v1VK--oEFhIm5QztR9tjEcU48hGevzBvObFukwNstsNO36Dh7ocKsR0AvuI9e8L0T41crL8VTy2iJNci18pDfQt-Q8GdFSxV8yA/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Wolves Den Restaurant,0.9573
node,10287570365,Raahi Indian Dhaba,restaurant,restaurant,Unknown,indian,45.2806793,-75.865174,782,Eagleson Road,Ottawa,Unknown,782 Eagleson Road,+1 613-515-0544,https://raahidhaba.ca/,,Unknown,Unknown,,"{""@id"": ""node/10287570365"", ""addr:housenumber"": ""782"", ""addr:street"": ""Eagleson Road"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Raahi Indian Dhaba"", ""phone"": ""+1 613-515-0544"", ""website"": ""https://raahidhaba.ca/""}","782 Eagleson Road, Ottawa Unknown",20.43240551057061,"Raahi Indian Dhaba restaurant indian 782 Eagleson Road, Ottawa Unknown {""@id"": ""node/10287570365"", ""addr:housenumber"": ""782"", ""addr:street"": ""Eagleson Road"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Raahi Indian Dhaba"", ""phone"": ""+1 613-515-0544"", ""website"": ""https://raahidhaba.ca/""}",indian,4.6,1195.0,google_places_api,0.8212,ChIJ6SDFKkb_zUwRGQstycRxDS8,places/ChIJ6SDFKkb_zUwRGQstycRxDS8/photos/ATCDNfVfmC62sEu8Ey4Fk1LsIAqidjYyAaf_1ThvFeC8gz672OeMRxaWb2pxNDdtxQbiHqK2aRT660WyrxwbQMkax-vYJDcvHVqIqueMRqIHjaUNIe3gLG9YIn93_n2zoDbajWNlESLyHUr6TpU4qSt1zqvTacF7LIqitgoe29BSp0EFaMUBCQw8qAsp3d9vLscmPctzac9VsOHS11TDFZ--MU5OKEvB81qe3yD10Drej6FkM4HuV3IK3LtQVf2ehQWUzmg6oZaW7y_mtA8y1i43YUHhYorv25NVSHkGGPI6CSKBwQ,https://places.googleapis.com/v1/places/ChIJ6SDFKkb_zUwRGQstycRxDS8/photos/ATCDNfVfmC62sEu8Ey4Fk1LsIAqidjYyAaf_1ThvFeC8gz672OeMRxaWb2pxNDdtxQbiHqK2aRT660WyrxwbQMkax-vYJDcvHVqIqueMRqIHjaUNIe3gLG9YIn93_n2zoDbajWNlESLyHUr6TpU4qSt1zqvTacF7LIqitgoe29BSp0EFaMUBCQw8qAsp3d9vLscmPctzac9VsOHS11TDFZ--MU5OKEvB81qe3yD10Drej6FkM4HuV3IK3LtQVf2ehQWUzmg6oZaW7y_mtA8y1i43YUHhYorv25NVSHkGGPI6CSKBwQ/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Raahi Indian Dhaba (Kanata),0.8212
node,10555699489,Red Sea Pizza & Bar,restaurant,restaurant,Unknown,pizza,45.3762119,-75.6667159,1666,Bank Street,Ottawa,Unknown,1666 Bank Street,,,,Unknown,Unknown,,"{""@id"": ""node/10555699489"", ""addr:housenumber"": ""1666"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Red Sea Pizza & Bar""}","1666 Bank Street, Ottawa Unknown",5.569948267678236,"Red Sea Pizza & Bar restaurant pizza 1666 Bank Street, Ottawa Unknown {""@id"": ""node/10555699489"", ""addr:housenumber"": ""1666"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Red Sea Pizza & Bar""}",pizza,4.0,3.0,google_places_api,0.9062,ChIJP3FVZAAJzkwRsyXakYsDQrU,,,,
node,10656361412,Lone Star,restaurant,restaurant,Unknown,tex-mex,45.2822302,-75.9127896,5734,Hazeldean Road,Ottawa,Unknown,5734 Hazeldean Road,,,,Unknown,Unknown,,"{""@id"": ""node/10656361412"", ""addr:housenumber"": ""5734"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""cuisine"": ""tex-mex"", ""name"": ""Lone Star""}","5734 Hazeldean Road, Ottawa Unknown",22.882939589003875,"Lone Star restaurant tex-mex 5734 Hazeldean Road, Ottawa Unknown {""@id"": ""node/10656361412"", ""addr:housenumber"": ""5734"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""cuisine"": ""tex-mex"", ""name"": ""Lone Star""}",tex-mex,,,,,,,,,
node,10656361414,The Mad Radish,restaurant,restaurant,Unknown,Unknown,45.2818068,-75.9111374,24,Iber Road,Ottawa,Unknown,24 Iber Road,,,,Unknown,Unknown,,"{""@id"": ""node/10656361414"", ""addr:housenumber"": ""24"", ""addr:street"": ""Iber Road"", ""amenity"": ""restaurant"", ""check_date"": ""2025-10-14"", ""name"": ""The Mad Radish""}","24 Iber Road, Ottawa Unknown",22.820123546826306,"The Mad Radish restaurant Unknown 24 Iber Road, Ottawa Unknown {""@id"": ""node/10656361414"", ""addr:housenumber"": ""24"", ""addr:street"": ""Iber Road"", ""amenity"": ""restaurant"", ""check_date"": ""2025-10-14"", ""name"": ""The Mad Radish""}",Unknown,,,,,,,,,
node,10700896316,In's Kitchen,restaurant,restaurant,Unknown,korean,45.421044,-75.6779347,65,Templeton Street,Ottawa,K1N 0A6,65 Templeton Street,+1 613-233-1001,https://www.inskitchen.ca/,Mo-Fr 11:00-20:00; Sa 12:00-19:00,Unknown,Unknown,,"{""@id"": ""node/10700896316"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""65"", ""addr:postcode"": ""K1N 0A6"", ""addr:province"": ""Ontario"", ""addr:street"": ""Templeton Street"", ""addr:unit"": ""1"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/groups/387055136566083"", ""contact:instagram"": ""https://www.instagram.com/In.s_kitchen/"", ""cuisine"": ""korean"", ""email"": ""suyeon@inskitchen.ca"", ""name"": ""In's Kitchen"", ""opening_hours"": ""Mo-Fr 11:00-20:00; Sa 12:00-19:00"", ""phone"": ""+1 613-233-1001"", ""website"": ""https://www.inskitchen.ca/""}","65 Templeton Street, Ottawa K1N 0A6",1.5044431173599495,"In's Kitchen restaurant korean 65 Templeton Street, Ottawa K1N 0A6 {""@id"": ""node/10700896316"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""65"", ""addr:postcode"": ""K1N 0A6"", ""addr:province"": ""Ontario"", ""addr:street"": ""Templeton Street"", ""addr:unit"": ""1"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/groups/387055136566083"", ""contact:instagram"": ""https://www.instagram.com/In.s_kitchen/"", ""cuisine"": ""korean"", ""email"": ""suyeon@inskitchen.ca"", ""name"": ""In's Kitchen"", ""opening_hours"": ""Mo-Fr 11:00-20:00; Sa 12:00-19:00"", ""phone"": ""+1 613-233-1001"", ""website"": ""https://www.inskitchen.ca/""}",korean,4.8,491.0,google_places_api,0.9444,ChIJq_fo0o8FzkwRPYnmOxjYnaA,places/ChIJq_fo0o8FzkwRPYnmOxjYnaA/photos/ATCDNfUOquWeu7I-41GAkqAXci0az5rXUj9t2VivU41M7t2oSH1qYbu1lTHPNNTK4MQIzO7zXGF4G71pyc0xKf3qjSnSKoZOcNxQRj6Xq8oxLpWLzx4LqjlGxZcWgcy67IOMTvvu0p2gaEb3oEZCue4coCyZdeYkkXZAKppgm8GnK2X9jKe8AaWO7HujjIskdGZhvvnrBcjbxPHHdjnX9hRip9-yNNxM3sHAGYek49NhOmn4Pp0yLkX7aFaGlVHeECxkFhMSeB6H8FLyZTa4KL49Hywf6XiUDL_20LKucddhubASIjIA9JUBUnwir-W9NqnoXk3euH-GUxVV5PA80fRmyxvxGOpJx6cEoHiDo-rcZlLPu0MzuQNhuOKsuOsy5LMByDVvF0mgxstyrath7fleG1c5yWdqb9DWL9wsvx72u96UrDQ,https://places.googleapis.com/v1/places/ChIJq_fo0o8FzkwRPYnmOxjYnaA/photos/ATCDNfUOquWeu7I-41GAkqAXci0az5rXUj9t2VivU41M7t2oSH1qYbu1lTHPNNTK4MQIzO7zXGF4G71pyc0xKf3qjSnSKoZOcNxQRj6Xq8oxLpWLzx4LqjlGxZcWgcy67IOMTvvu0p2gaEb3oEZCue4coCyZdeYkkXZAKppgm8GnK2X9jKe8AaWO7HujjIskdGZhvvnrBcjbxPHHdjnX9hRip9-yNNxM3sHAGYek49NhOmn4Pp0yLkX7aFaGlVHeECxkFhMSeB6H8FLyZTa4KL49Hywf6XiUDL_20LKucddhubASIjIA9JUBUnwir-W9NqnoXk3euH-GUxVV5PA80fRmyxvxGOpJx6cEoHiDo-rcZlLPu0MzuQNhuOKsuOsy5LMByDVvF0mgxstyrath7fleG1c5yWdqb9DWL9wsvx72u96UrDQ/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Yunhan Liu,0.9444
node,10708126186,Fragrant Noodles,restaurant,restaurant,Unknown,chinese;noodle,45.4295462,-75.6835058,358,Rideau Street,Ottawa,Unknown,358 Rideau Street,,,,Unknown,Unknown,,"{""@id"": ""node/10708126186"", ""addr:housenumber"": ""358"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;noodle"", ""name"": ""Fragrant Noodles"", ""name:zh"": ""鼎香面馆""}","358 Rideau Street, Ottawa Unknown",1.3937750223240326,"Fragrant Noodles restaurant chinese;noodle 358 Rideau Street, Ottawa Unknown {""@id"": ""node/10708126186"", ""addr:housenumber"": ""358"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;noodle"", ""name"": ""Fragrant Noodles"", ""name:zh"": ""鼎香面馆""}",chinese;noodle,4.9,127.0,google_places_api,0.8727,ChIJyVjKKKgFzkwRX17HVKTcrGE,places/ChIJyVjKKKgFzkwRX17HVKTcrGE/photos/ATCDNfXIQm03aGMys5nDeNtQiud9K4fnJGoE8Nm2ksyWeLZzaCR14zjXYt_rfF6s6RIpd0rq8cE3xhYFD4EZbNeH5Wpf6IDRfwAZbKUKXNKNT9mFsmcgFK8xPfrNeGkSnb56WrmUvUoYCSmCsGfcHBQFoGAPs9ZvNrBC0Qn0Q7NcWNWx3lA18UOAeR_fehv3qT9jAP6sElJGdJtAFcaqrmr2iksmMYI0Gu_PkwWs98DCxMwzdo0un5-d9HRwO3UkimTflxpJR0Xuh26NcsVUEFhlIj2hR2n5ttp0gcRIspt1WR6Inw,https://places.googleapis.com/v1/places/ChIJyVjKKKgFzkwRX17HVKTcrGE/photos/ATCDNfXIQm03aGMys5nDeNtQiud9K4fnJGoE8Nm2ksyWeLZzaCR14zjXYt_rfF6s6RIpd0rq8cE3xhYFD4EZbNeH5Wpf6IDRfwAZbKUKXNKNT9mFsmcgFK8xPfrNeGkSnb56WrmUvUoYCSmCsGfcHBQFoGAPs9ZvNrBC0Qn0Q7NcWNWx3lA18UOAeR_fehv3qT9jAP6sElJGdJtAFcaqrmr2iksmMYI0Gu_PkwWs98DCxMwzdo0un5-d9HRwO3UkimTflxpJR0Xuh26NcsVUEFhlIj2hR2n5ttp0gcRIspt1WR6Inw/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Fragrant Noodles鼎香面馆,0.8727
node,10747284501,Hadramount Restaurant,restaurant,restaurant,Unknown,yemeni,45.3672788,-75.6630589,1930,Bank Street,Ottawa,Unknown,1930 Bank Street,,,,Unknown,Unknown,,"{""@id"": ""node/10747284501"", ""addr:housenumber"": ""1930"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""yemeni"", ""name"": ""Hadramount Restaurant""}","1930 Bank Street, Ottawa Unknown",6.592201864416286,"Hadramount Restaurant restaurant yemeni 1930 Bank Street, Ottawa Unknown {""@id"": ""node/10747284501"", ""addr:housenumber"": ""1930"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""yemeni"", ""name"": ""Hadramount Restaurant""}",yemeni,4.6,300.0,google_places_api,0.8729,ChIJVT5_PEMJzkwRNAYdD7LfZg4,places/ChIJVT5_PEMJzkwRNAYdD7LfZg4/photos/ATCDNfXa_VZs4AeCpuKFAhK5kVPBKZgm-gSXJphdPWwzVX1WOHr1Qybh0PN1R5JFbTws-CoIzdsa7XyoNWwQav8FGxmTasqmlEBx9UYfcsDUfvhvL1g_f9A6dUydb5y7wJBABan-ZS_sS61rKE7-SIG55UwAdtw0sKEE5RNs22LjRhTwczz13o6jeRmqSIHOilLlxFfW4R11_ppljgcyWXErkZOI6KNzvKVXRKIIalCjL2IdZoFBXh3IgFBiJDgXtvGIhvR-4QEy7mTGxZi_EfaJsdbpKaHxV_qBWIelko4DojoHTMRBg1K03QCo98L9IEaSoYG82ADmBb5Jvb65xKYRad6DGO8w21tvAuOogLbzybRlRFML8nT6WvLOsIS9m04mKpbkm9nOKWYvjxPL6OAU1QwmXhJ4-Ttjmy-WgOZ_xuNVAqL9,https://places.googleapis.com/v1/places/ChIJVT5_PEMJzkwRNAYdD7LfZg4/photos/ATCDNfXa_VZs4AeCpuKFAhK5kVPBKZgm-gSXJphdPWwzVX1WOHr1Qybh0PN1R5JFbTws-CoIzdsa7XyoNWwQav8FGxmTasqmlEBx9UYfcsDUfvhvL1g_f9A6dUydb5y7wJBABan-ZS_sS61rKE7-SIG55UwAdtw0sKEE5RNs22LjRhTwczz13o6jeRmqSIHOilLlxFfW4R11_ppljgcyWXErkZOI6KNzvKVXRKIIalCjL2IdZoFBXh3IgFBiJDgXtvGIhvR-4QEy7mTGxZi_EfaJsdbpKaHxV_qBWIelko4DojoHTMRBg1K03QCo98L9IEaSoYG82ADmBb5Jvb65xKYRad6DGO8w21tvAuOogLbzybRlRFML8nT6WvLOsIS9m04mKpbkm9nOKWYvjxPL6OAU1QwmXhJ4-Ttjmy-WgOZ_xuNVAqL9/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,H & G,0.8729
node,10762000570,Halibut House Restaurant,restaurant,restaurant,Unknown,Unknown,45.2760786,-75.8735893,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""node/10762000570"", ""amenity"": ""restaurant"", ""name"": ""Halibut House Restaurant""}","nan , Ottawa Unknown",21.247991455640623,"Halibut House Restaurant restaurant Unknown nan , Ottawa Unknown {""@id"": ""node/10762000570"", ""amenity"": ""restaurant"", ""name"": ""Halibut House Restaurant""}",Unknown,,,,,,,,,
node,10926955199,African BBQ House,restaurant,restaurant,Unknown,african,45.3554796,-75.8049947,3001,Carling Avenue,Ottawa,Unknown,3001 Carling Avenue,,,,Unknown,Unknown,,"{""@id"": ""node/10926955199"", ""addr:housenumber"": ""3001"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""african"", ""name"": ""African BBQ House""}","3001 Carling Avenue, Ottawa Unknown",11.16928234044777,"African BBQ House restaurant african 3001 Carling Avenue, Ottawa Unknown {""@id"": ""node/10926955199"", ""addr:housenumber"": ""3001"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""african"", ""name"": ""African BBQ House""}",african,4.2,182.0,google_places_api,0.9401,ChIJsf6mrbIBzkwRCkWM1rliyls,places/ChIJsf6mrbIBzkwRCkWM1rliyls/photos/ATCDNfW2ytwEX-aLc3eFtvofs-c_bnbpwB4F2yOzxlj26lUeXLIH-7SA5dG61I_DgnGT0mTMbyBD_Lr0jI5OhJzF2AtTU3P_Jb4KOtRfsLlcGuAk83HQyRVZ4J71npczcEOFM7N1lFF7SjbG54Wuk-qSegK_eu41tVWr6r8Hwe_hSu5K_nLlRJYqrP3CIFVL0xIoOgC6x_eiM_ran4MoEp3wPsvybkhSmi58rQsD6PmnS8MqNVPjmVHAD8O9QvS6BZuqS9tza9CHBFlKYTFVze3lSOfm6DTkp_p-CCsHDrBK69sf0Q,https://places.googleapis.com/v1/places/ChIJsf6mrbIBzkwRCkWM1rliyls/photos/ATCDNfW2ytwEX-aLc3eFtvofs-c_bnbpwB4F2yOzxlj26lUeXLIH-7SA5dG61I_DgnGT0mTMbyBD_Lr0jI5OhJzF2AtTU3P_Jb4KOtRfsLlcGuAk83HQyRVZ4J71npczcEOFM7N1lFF7SjbG54Wuk-qSegK_eu41tVWr6r8Hwe_hSu5K_nLlRJYqrP3CIFVL0xIoOgC6x_eiM_ran4MoEp3wPsvybkhSmi58rQsD6PmnS8MqNVPjmVHAD8O9QvS6BZuqS9tza9CHBFlKYTFVze3lSOfm6DTkp_p-CCsHDrBK69sf0Q/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,AFRICAN BBQ HOUSE,0.9401
